source,time,value,unit
Noah’s Apple Watch,6627,88.0,count/min
Noah’s Apple Watch,6628,73.18181818181819,count/min
Noah’s Apple Watch,6629,83.57142857142857,count/min
Noah’s Apple Watch,6630,73.0437,count/min
Noah’s Apple Watch,6632,68.0,count/min
Noah’s Apple Watch,6634,71.3403,count/min
Noah’s Apple Watch,6636,67.0,count/min
Noah’s Apple Watch,6640,68.0,count/min
Noah’s Apple Watch,6643,65.0,count/min
Noah’s Apple Watch,6649,66.0,count/min
Noah’s Apple Watch,6655,64.0,count/min
Noah’s Apple Watch,6658,66.0,count/min
Noah’s Apple Watch,6665,59.0,count/min
Noah’s Apple Watch,6668,65.0,count/min
Noah’s Apple Watch,6677,67.0,count/min
Noah’s Apple Watch,6680,68.0,count/min
Noah’s Apple Watch,6686,68.0,count/min
Noah’s Apple Watch,6687,63.0,count/min
Noah’s Apple Watch,6697,62.0,count/min
Noah’s Apple Watch,6702,58.0,count/min
Noah’s Apple Watch,6705,58.0,count/min
Noah’s Apple Watch,6707,52.0,count/min
Noah’s Apple Watch,6715,62.0,count/min
Noah’s Apple Watch,6721,62.0,count/min
Noah’s Apple Watch,6723,54.0,count/min
Noah’s Apple Watch,6730,56.0,count/min
Noah’s Apple Watch,6735,57.0,count/min
Noah’s Apple Watch,6739,58.0,count/min
Noah’s Apple Watch,6745,64.0,count/min
Noah’s Apple Watch,6752,54.0,count/min
Noah’s Apple Watch,6757,55.0,count/min
Noah’s Apple Watch,6762,58.0,count/min
Noah’s Apple Watch,6763,57.0,count/min
Noah’s Apple Watch,6771,56.0,count/min
Noah’s Apple Watch,6777,52.0,count/min
Noah’s Apple Watch,6778,54.0,count/min
Noah’s Apple Watch,6787,53.0,count/min
Noah’s Apple Watch,6789,53.0,count/min
Noah’s Apple Watch,6797,57.0,count/min
Noah’s Apple Watch,6799,61.0,count/min
Noah’s Apple Watch,6804,62.0,count/min
Noah’s Apple Watch,6810,57.0,count/min
Noah’s Apple Watch,6816,55.0,count/min
Noah’s Apple Watch,6821,72.0,count/min
Noah’s Apple Watch,6823,73.0,count/min
Noah’s Apple Watch,6829,86.0,count/min
Noah’s Apple Watch,6835,95.0,count/min
Noah’s Apple Watch,6841,94.0,count/min
Noah’s Apple Watch,6842,95.7342,count/min
Noah’s Apple Watch,6843,80.0,count/min
Noah’s Apple Watch,6850,79.0,count/min
Noah’s Apple Watch,6854,81.0,count/min
Noah’s Apple Watch,6857,81.0,count/min
Noah’s Apple Watch,6865,73.0,count/min
Noah’s Apple Watch,6871,73.0,count/min
Noah’s Apple Watch,6873,71.0,count/min
Noah’s Apple Watch,6881,72.0,count/min
Noah’s Apple Watch,6884,70.0,count/min
Noah’s Apple Watch,6889,70.0,count/min
Noah’s Apple Watch,6892,66.0,count/min
Noah’s Apple Watch,6900,77.0,count/min
Noah’s Apple Watch,6906,72.0,count/min
Noah’s Apple Watch,6910,69.0,count/min
Noah’s Apple Watch,6916,75.0,count/min
Noah’s Apple Watch,6918,72.0,count/min
Noah’s Apple Watch,6926,70.0,count/min
Noah’s Apple Watch,6929,74.0,count/min
Noah’s Apple Watch,6936,74.0,count/min
Noah’s Apple Watch,6938,68.0,count/min
Noah’s Apple Watch,6946,67.0,count/min
Noah’s Apple Watch,6950,61.0,count/min
Noah’s Apple Watch,6952,64.0,count/min
Noah’s Apple Watch,6957,65.0,count/min
Noah’s Apple Watch,6963,63.0,count/min
Noah’s Apple Watch,6971,60.0,count/min
Noah’s Apple Watch,6976,63.0,count/min
Noah’s Apple Watch,6980,63.0,count/min
Noah’s Apple Watch,6984,73.0,count/min
Noah’s Apple Watch,6991,69.0,count/min
Noah’s Apple Watch,6994,66.0,count/min
Noah’s Apple Watch,7002,62.0,count/min
Noah’s Apple Watch,7004,63.0,count/min
Noah’s Apple Watch,7009,59.0,count/min
Noah’s Apple Watch,7014,61.0,count/min
Noah’s Apple Watch,7018,58.0,count/min
Noah’s Apple Watch,7024,64.0,count/min
Noah’s Apple Watch,7029,56.0,count/min
Noah’s Apple Watch,7034,58.0,count/min
Noah’s Apple Watch,7039,58.0,count/min
Noah’s Apple Watch,7045,58.0,count/min
Noah’s Apple Watch,7052,60.0,count/min
Noah’s Apple Watch,7053,58.0,count/min
Noah’s Apple Watch,7060,60.0,count/min
Noah’s Apple Watch,7065,59.0,count/min
Noah’s Apple Watch,7067,55.8319,count/min
Noah’s Apple Watch,7070,61.0,count/min
Noah’s Apple Watch,7073,58.0,count/min
Noah’s Apple Watch,7078,54.0,count/min
Noah’s Apple Watch,7085,55.0,count/min
Noah’s Apple Watch,7087,58.0,count/min
Noah’s Apple Watch,7092,61.0,count/min
Noah’s Apple Watch,7093,60.6,count/min
Noah’s Apple Watch,7095,62.0,count/min
Noah’s Apple Watch,7097,64.0,count/min
Noah’s Apple Watch,7105,52.0,count/min
Noah’s Apple Watch,7110,85.0,count/min
Noah’s Apple Watch,7113,112.0,count/min
Noah’s Apple Watch,7114,109.54545454545455,count/min
Noah’s Apple Watch,7115,93.66666666666667,count/min
Noah’s Apple Watch,7116,91.91666666666667,count/min
Noah’s Apple Watch,7117,87.5,count/min
Noah’s Apple Watch,7118,96.23076923076923,count/min
Noah’s Apple Watch,7119,99.16666666666667,count/min
Noah’s Apple Watch,7120,97.41666666666667,count/min
Noah’s Apple Watch,7121,94.0,count/min
Noah’s Apple Watch,7122,93.5,count/min
Noah’s Apple Watch,7123,60.0,count/min
Noah’s Apple Watch,7135,92.0,count/min
Noah’s Apple Watch,7144,84.0,count/min
Noah’s Apple Watch,7148,120.0,count/min
Noah’s Apple Watch,7151,114.0,count/min
Noah’s Apple Watch,7154,115.0,count/min
Noah’s Apple Watch,7161,102.0,count/min
Noah’s Apple Watch,7162,103.0,count/min
Noah’s Apple Watch,7176,88.0,count/min
Noah’s Apple Watch,7188,93.0,count/min
Noah’s Apple Watch,7200,105.0,count/min
Noah’s Apple Watch,7205,100.0,count/min
Noah’s Apple Watch,7217,112.0,count/min
Noah’s Apple Watch,7219,102.0,count/min
Noah’s Apple Watch,7223,107.0,count/min
Noah’s Apple Watch,7231,102.0,count/min
Noah’s Apple Watch,7233,106.0,count/min
Noah’s Apple Watch,7247,91.0,count/min
Noah’s Apple Watch,7250,96.0,count/min
Noah’s Apple Watch,7256,85.0,count/min
Noah’s Apple Watch,7258,106.0,count/min
Noah’s Apple Watch,7291,61.0,count/min
Noah’s Apple Watch,7295,103.0,count/min
Noah’s Apple Watch,7301,93.0,count/min
Noah’s Apple Watch,7306,102.0,count/min
Noah’s Apple Watch,7308,100.0,count/min
Noah’s Apple Watch,7324,92.0,count/min
Noah’s Apple Watch,7330,80.0,count/min
Noah’s Apple Watch,7339,78.0,count/min
Noah’s Apple Watch,7512,74.0,count/min
Noah’s Apple Watch,7513,70.0,count/min
Noah’s Apple Watch,7521,62.0,count/min
Noah’s Apple Watch,7526,72.62875,count/min
Noah’s Apple Watch,7529,87.0,count/min
Noah’s Apple Watch,7536,76.0,count/min
Noah’s Apple Watch,7539,76.0,count/min
Noah’s Apple Watch,7544,63.0,count/min
Noah’s Apple Watch,7552,76.0,count/min
Noah’s Apple Watch,7553,77.4108,count/min
Noah’s Apple Watch,7562,59.0,count/min
Noah’s Apple Watch,7564,59.0,count/min
Noah’s Apple Watch,7569,56.0,count/min
Noah’s Apple Watch,7572,55.0,count/min
Noah’s Apple Watch,7581,55.0,count/min
Noah’s Apple Watch,7582,56.0,count/min
Noah’s Apple Watch,7590,55.0,count/min
Noah’s Apple Watch,7592,56.0,count/min
Noah’s Apple Watch,7601,57.0,count/min
Noah’s Apple Watch,7602,56.0,count/min
Noah’s Apple Watch,7610,57.0,count/min
Noah’s Apple Watch,7617,54.0,count/min
Noah’s Apple Watch,7618,54.0,count/min
Noah’s Apple Watch,7622,52.0,count/min
Noah’s Apple Watch,7629,53.0,count/min
Noah’s Apple Watch,7634,52.0,count/min
Noah’s Apple Watch,7637,56.0,count/min
Noah’s Apple Watch,7642,52.0,count/min
Noah’s Apple Watch,7649,50.0,count/min
Noah’s Apple Watch,7654,51.0,count/min
Noah’s Apple Watch,7657,51.0,count/min
Noah’s Apple Watch,7664,52.0,count/min
Noah’s Apple Watch,7667,51.0,count/min
Noah’s Apple Watch,7672,52.0,count/min
Noah’s Apple Watch,7677,52.0,count/min
Noah’s Apple Watch,7682,52.0,count/min
Noah’s Apple Watch,7690,49.0,count/min
Noah’s Apple Watch,7692,49.0,count/min
Noah’s Apple Watch,7702,51.0,count/min
Noah’s Apple Watch,7703,51.0,count/min
Noah’s Apple Watch,7709,50.0,count/min
Noah’s Apple Watch,7712,51.0,count/min
Noah’s Apple Watch,7717,50.0,count/min
Noah’s Apple Watch,7722,50.0,count/min
Noah’s Apple Watch,7729,50.0,count/min
Noah’s Apple Watch,7732,49.0,count/min
Noah’s Apple Watch,7738,50.0,count/min
Noah’s Apple Watch,7743,49.0,count/min
Noah’s Apple Watch,7747,50.0,count/min
Noah’s Apple Watch,7753,50.0,count/min
Noah’s Apple Watch,7757,50.0,count/min
Noah’s Apple Watch,7762,51.0,count/min
Noah’s Apple Watch,7767,51.0,count/min
Noah’s Apple Watch,7773,48.0,count/min
Noah’s Apple Watch,7779,52.0,count/min
Noah’s Apple Watch,7782,51.0,count/min
Noah’s Apple Watch,7787,49.0922,count/min
Noah’s Apple Watch,7788,50.0,count/min
Noah’s Apple Watch,7794,51.0,count/min
Noah’s Apple Watch,7799,50.0,count/min
Noah’s Apple Watch,7802,49.0,count/min
Noah’s Apple Watch,7807,49.0,count/min
Noah’s Apple Watch,7812,49.0,count/min
Noah’s Apple Watch,7817,49.0,count/min
Noah’s Apple Watch,7825,48.0,count/min
Noah’s Apple Watch,7829,50.0,count/min
Noah’s Apple Watch,7835,46.0,count/min
Noah’s Apple Watch,7842,48.0,count/min
Noah’s Apple Watch,7847,48.0,count/min
Noah’s Apple Watch,7849,50.0,count/min
Noah’s Apple Watch,7857,49.0,count/min
Noah’s Apple Watch,7861,51.0,count/min
Noah’s Apple Watch,7864,49.0,count/min
Noah’s Apple Watch,7872,55.0,count/min
Noah’s Apple Watch,7874,48.0,count/min
Noah’s Apple Watch,7878,47.0,count/min
Noah’s Apple Watch,7882,48.0,count/min
Noah’s Apple Watch,7889,48.0,count/min
Noah’s Apple Watch,7896,48.0,count/min
Noah’s Apple Watch,7899,50.0,count/min
Noah’s Apple Watch,7902,53.0,count/min
Noah’s Apple Watch,7907,51.0,count/min
Noah’s Apple Watch,7913,51.0,count/min
Noah’s Apple Watch,7918,50.0,count/min
Noah’s Apple Watch,7925,54.0,count/min
Noah’s Apple Watch,7929,56.0,count/min
Noah’s Apple Watch,7934,55.0,count/min
Noah’s Apple Watch,7939,59.0,count/min
Noah’s Apple Watch,7944,60.0,count/min
Noah’s Apple Watch,7947,67.0,count/min
Noah’s Apple Watch,7957,81.0,count/min
Noah’s Apple Watch,7961,73.0,count/min
Noah’s Apple Watch,7963,70.0,count/min
Noah’s Apple Watch,7967,95.0,count/min
Noah’s Apple Watch,7973,81.0,count/min
Noah’s Apple Watch,7981,86.0,count/min
Noah’s Apple Watch,7984,73.0,count/min
Noah’s Apple Watch,8001,68.0,count/min
Noah’s Apple Watch,8003,148.33333333333334,count/min
Noah’s Apple Watch,8004,151.0,count/min
Noah’s Apple Watch,8005,146.0,count/min
Noah’s Apple Watch,8010,104.0,count/min
Noah’s Apple Watch,8017,100.0,count/min
Noah’s Apple Watch,8020,80.0,count/min
Noah’s Apple Watch,8024,95.0,count/min
Noah’s Apple Watch,8031,100.0,count/min
Noah’s Apple Watch,8035,95.0,count/min
Noah’s Apple Watch,8041,90.0,count/min
Noah’s Apple Watch,8044,86.811,count/min
Noah’s Apple Watch,8047,89.0,count/min
Noah’s Apple Watch,8052,90.0,count/min
Noah’s Apple Watch,8053,91.0,count/min
Noah’s Apple Watch,8061,81.0,count/min
Noah’s Apple Watch,8065,78.0,count/min
Noah’s Apple Watch,8069,86.0,count/min
Noah’s Apple Watch,8075,84.0,count/min
Noah’s Apple Watch,8085,83.0,count/min
Noah’s Apple Watch,8088,56.0,count/min
Noah’s Apple Watch,8092,83.0,count/min
Noah’s Apple Watch,8107,82.0,count/min
Noah’s Apple Watch,8110,85.0,count/min
Noah’s Apple Watch,8115,81.0,count/min
Noah’s Apple Watch,8121,62.0,count/min
Noah’s Apple Watch,8125,82.0,count/min
Noah’s Apple Watch,8135,86.0,count/min
Noah’s Apple Watch,8141,83.0,count/min
Noah’s Apple Watch,8145,67.0,count/min
Noah’s Apple Watch,8149,77.0,count/min
Noah’s Apple Watch,8157,66.0,count/min
Noah’s Apple Watch,8161,68.0,count/min
Noah’s Apple Watch,8164,76.0,count/min
Noah’s Apple Watch,8168,65.0,count/min
Noah’s Apple Watch,8177,69.0,count/min
Noah’s Apple Watch,8179,79.0,count/min
Noah’s Apple Watch,8184,81.0,count/min
Noah’s Apple Watch,8187,83.0,count/min
Noah’s Apple Watch,8192,79.0,count/min
Noah’s Apple Watch,8201,74.0,count/min
Noah’s Apple Watch,8202,78.0,count/min
Noah’s Apple Watch,8209,73.0,count/min
Noah’s Apple Watch,8216,77.0,count/min
Noah’s Apple Watch,8220,78.0,count/min
Noah’s Apple Watch,8221,62.0,count/min
Noah’s Apple Watch,8226,76.0,count/min
Noah’s Apple Watch,8228,56.0,count/min
Noah’s Apple Watch,8233,59.0,count/min
Noah’s Apple Watch,8241,63.0,count/min
Noah’s Apple Watch,8246,64.0,count/min
Noah’s Apple Watch,8248,82.0,count/min
Noah’s Apple Watch,8251,93.0,count/min
Noah’s Apple Watch,8254,78.0,count/min
Noah’s Apple Watch,8259,97.0,count/min
Noah’s Apple Watch,8262,108.0,count/min
Noah’s Apple Watch,8264,89.0,count/min
Noah’s Apple Watch,8269,88.0,count/min
Noah’s Apple Watch,8277,92.0,count/min
Noah’s Apple Watch,8280,107.0,count/min
Noah’s Apple Watch,8282,88.0,count/min
Noah’s Apple Watch,8284,76.0,count/min
Noah’s Apple Watch,8286,88.3539,count/min
Noah’s Apple Watch,8291,83.0,count/min
Noah’s Apple Watch,8296,83.0,count/min
Noah’s Apple Watch,8301,95.0,count/min
Noah’s Apple Watch,8306,95.0,count/min
Noah’s Apple Watch,8311,105.0,count/min
Noah’s Apple Watch,8315,91.0,count/min
Noah’s Apple Watch,8318,91.0,count/min
Noah’s Apple Watch,8324,86.0,count/min
Noah’s Apple Watch,8331,88.0,count/min
Noah’s Apple Watch,8333,86.0,count/min
Noah’s Apple Watch,8347,82.0,count/min
Noah’s Apple Watch,8349,82.0,count/min
Noah’s Apple Watch,8354,67.0,count/min
Noah’s Apple Watch,8359,83.0,count/min
Noah’s Apple Watch,8366,61.0,count/min
Noah’s Apple Watch,8369,87.0,count/min
Noah’s Apple Watch,8374,80.0,count/min
Noah’s Apple Watch,8380,76.0,count/min
Noah’s Apple Watch,8386,82.0,count/min
Noah’s Apple Watch,8391,86.0,count/min
Noah’s Apple Watch,8395,81.0,count/min
Noah’s Apple Watch,8401,85.0,count/min
Noah’s Apple Watch,8403,97.0,count/min
Noah’s Apple Watch,8417,97.0,count/min
Noah’s Apple Watch,8426,84.0,count/min
Noah’s Apple Watch,8430,65.0,count/min
Noah’s Apple Watch,8435,70.0,count/min
Noah’s Apple Watch,8446,63.0,count/min
Noah’s Apple Watch,8447,81.0,count/min
Noah’s Apple Watch,8456,74.0,count/min
Noah’s Apple Watch,8461,70.0,count/min
Noah’s Apple Watch,8464,71.0,count/min
Noah’s Apple Watch,8471,63.0,count/min
Noah’s Apple Watch,8475,77.0,count/min
Noah’s Apple Watch,8479,71.0,count/min
Noah’s Apple Watch,8484,73.0,count/min
Noah’s Apple Watch,8489,67.0,count/min
Noah’s Apple Watch,8493,79.0,count/min
Noah’s Apple Watch,8500,65.0,count/min
Noah’s Apple Watch,8507,73.73525000000001,count/min
Noah’s Apple Watch,8509,57.0,count/min
Noah’s Apple Watch,8514,74.0,count/min
Noah’s Apple Watch,8519,96.0,count/min
Noah’s Apple Watch,8522,102.0,count/min
Noah’s Apple Watch,8525,110.0,count/min
Noah’s Apple Watch,8530,142.33333333333334,count/min
Noah’s Apple Watch,8531,130.53846153846155,count/min
Noah’s Apple Watch,8532,133.75,count/min
Noah’s Apple Watch,8538,125.0,count/min
Noah’s Apple Watch,8540,140.919,count/min
Noah’s Apple Watch,8550,132.87,count/min
Noah’s Apple Watch,8563,137.905,count/min
Noah’s Apple Watch,8573,160.311,count/min
Noah’s Apple Watch,8583,156.493,count/min
Noah’s Apple Watch,8593,161.789,count/min
Noah’s Apple Watch,8604,134.75,count/min
Noah’s Apple Watch,8624,131.8,count/min
Noah’s Apple Watch,8625,129.6153846153846,count/min
Noah’s Apple Watch,8626,128.9090909090909,count/min
Noah’s Apple Watch,8627,141.6,count/min
Noah’s Apple Watch,8628,133.41666666666666,count/min
Noah’s Apple Watch,8629,141.837,count/min
Noah’s Apple Watch,8639,130.644,count/min
Noah’s Apple Watch,8652,131.671,count/min
Noah’s Apple Watch,8655,122.5,count/min
Noah’s Apple Watch,8657,110.5,count/min
Noah’s Apple Watch,9106,84.0,count/min
Noah’s Apple Watch,9115,66.0,count/min
Noah’s Apple Watch,9120,60.0,count/min
Noah’s Apple Watch,9123,62.43835,count/min
Noah’s Apple Watch,9128,59.0,count/min
Noah’s Apple Watch,9132,56.0,count/min
Noah’s Apple Watch,9137,53.0,count/min
Noah’s Apple Watch,9142,54.0,count/min
Noah’s Apple Watch,9148,54.0,count/min
Noah’s Apple Watch,9152,55.0,count/min
Noah’s Apple Watch,9158,56.0,count/min
Noah’s Apple Watch,9163,54.0,count/min
Noah’s Apple Watch,9167,53.0,count/min
Noah’s Apple Watch,9172,55.0,count/min
Noah’s Apple Watch,9178,55.0,count/min
Noah’s Apple Watch,9182,53.0,count/min
Noah’s Apple Watch,9191,53.0,count/min
Noah’s Apple Watch,9192,57.0,count/min
Noah’s Apple Watch,9198,56.0,count/min
Noah’s Apple Watch,9203,56.0,count/min
Noah’s Apple Watch,9208,55.0,count/min
Noah’s Apple Watch,9212,56.0,count/min
Noah’s Apple Watch,9218,57.0,count/min
Noah’s Apple Watch,9222,57.0,count/min
Noah’s Apple Watch,9228,54.836,count/min
Noah’s Apple Watch,9229,57.0,count/min
Noah’s Apple Watch,9233,59.0,count/min
Noah’s Apple Watch,9238,60.0,count/min
Noah’s Apple Watch,9245,54.0,count/min
Noah’s Apple Watch,9248,57.0,count/min
Noah’s Apple Watch,9253,57.0,count/min
Noah’s Apple Watch,9258,57.0,count/min
Noah’s Apple Watch,9262,56.0,count/min
Noah’s Apple Watch,9267,56.0,count/min
Noah’s Apple Watch,9273,55.0,count/min
Noah’s Apple Watch,9277,54.0,count/min
Noah’s Apple Watch,9282,54.0,count/min
Noah’s Apple Watch,9287,55.0,count/min
Noah’s Apple Watch,9292,53.0,count/min
Noah’s Apple Watch,9297,53.0,count/min
Noah’s Apple Watch,9303,54.0,count/min
Noah’s Apple Watch,9308,51.0,count/min
Noah’s Apple Watch,9313,54.0,count/min
Noah’s Apple Watch,9317,53.0,count/min
Noah’s Apple Watch,9322,54.0,count/min
Noah’s Apple Watch,9328,53.0,count/min
Noah’s Apple Watch,9332,53.0,count/min
Noah’s Apple Watch,9338,113.0,count/min
Noah’s Apple Watch,9345,119.0,count/min
Noah’s Apple Watch,9351,53.0,count/min
Noah’s Apple Watch,9354,57.0,count/min
Noah’s Apple Watch,9360,51.0,count/min
Noah’s Apple Watch,9363,54.0,count/min
Noah’s Apple Watch,9368,57.0,count/min
Noah’s Apple Watch,9373,57.0,count/min
Noah’s Apple Watch,9377,58.0,count/min
Noah’s Apple Watch,9382,57.0,count/min
Noah’s Apple Watch,9387,54.0,count/min
Noah’s Apple Watch,9393,52.0,count/min
Noah’s Apple Watch,9397,56.0,count/min
Noah’s Apple Watch,9403,50.0,count/min
Noah’s Apple Watch,9408,51.0,count/min
Noah’s Apple Watch,9413,50.0,count/min
Noah’s Apple Watch,9419,55.0,count/min
Noah’s Apple Watch,9424,53.0,count/min
Noah’s Apple Watch,9427,54.0,count/min
Noah’s Apple Watch,9433,54.0,count/min
Noah’s Apple Watch,9437,72.0,count/min
Noah’s Apple Watch,9479,99.0,count/min
Noah’s Apple Watch,9481,128.5,count/min
Noah’s Apple Watch,9482,115.61538461538461,count/min
Noah’s Apple Watch,9483,107.0,count/min
Noah’s Apple Watch,9487,100.0,count/min
Noah’s Apple Watch,9489,110.0,count/min
Noah’s Apple Watch,9495,113.0,count/min
