Unnamed: 0,source,start,end,duration,value,sub_children
503,Noah’s Iphone,2023-07-29 23:08:07 -0400,2023-07-29 23:08:09 -0400,-1 days +23:59:58,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
504,Noah’s Iphone,2023-07-29 23:08:38 -0400,2023-07-29 23:08:41 -0400,-1 days +23:59:57,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
505,Noah’s Iphone,2023-07-29 23:12:50 -0400,2023-07-29 23:14:30 -0400,-1 days +23:58:20,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
506,Noah’s Iphone,2023-07-29 23:15:14 -0400,2023-07-29 23:15:19 -0400,-1 days +23:59:55,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
507,Noah’s Iphone,2023-07-29 23:15:59 -0400,2023-07-29 23:20:35 -0400,-1 days +23:55:24,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
508,Noah’s Iphone,2023-07-29 23:20:35 -0400,2023-07-29 23:20:37 -0400,-1 days +23:59:58,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
509,Noah’s Iphone,2023-07-29 23:21:16 -0400,2023-07-29 23:24:18 -0400,-1 days +23:56:58,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
510,Noah’s Iphone,2023-07-29 23:25:04 -0400,2023-07-29 23:25:18 -0400,-1 days +23:59:46,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
511,Noah’s Iphone,2023-07-29 23:25:40 -0400,2023-07-29 23:26:04 -0400,-1 days +23:59:36,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
512,Noah’s Iphone,2023-07-29 23:26:30 -0400,2023-07-29 23:26:34 -0400,-1 days +23:59:56,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
513,Noah’s Iphone,2023-07-29 23:29:14 -0400,2023-07-29 23:47:36 -0400,-1 days +23:41:38,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
514,Noah’s Iphone,2023-07-29 23:47:37 -0400,2023-07-29 23:47:38 -0400,-1 days +23:59:59,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
515,Noah’s Iphone,2023-07-29 23:47:50 -0400,2023-07-30 00:05:57 -0400,-1 days +23:41:53,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
516,Noah’s Iphone,2023-07-30 00:06:24 -0400,2023-07-30 00:10:17 -0400,-1 days +23:56:07,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
517,Noah’s Iphone,2023-07-30 00:12:04 -0400,2023-07-30 00:14:00 -0400,-1 days +23:58:04,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
518,Noah’s Iphone,2023-07-30 00:14:06 -0400,2023-07-30 00:14:15 -0400,-1 days +23:59:51,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
519,Noah’s Iphone,2023-07-30 00:15:25 -0400,2023-07-30 00:17:28 -0400,-1 days +23:57:57,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
520,Noah’s Iphone,2023-07-30 00:17:32 -0400,2023-07-30 00:23:43 -0400,-1 days +23:53:49,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
521,Noah’s Iphone,2023-07-30 00:23:44 -0400,2023-07-30 00:43:12 -0400,-1 days +23:40:32,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
522,Noah’s Iphone,2023-07-30 00:43:13 -0400,2023-07-30 01:02:03 -0400,-1 days +23:41:10,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
523,Noah’s Iphone,2023-07-30 01:02:20 -0400,2023-07-30 01:06:59 -0400,-1 days +23:55:21,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
524,Noah’s Iphone,2023-07-30 01:07:01 -0400,2023-07-30 01:07:02 -0400,-1 days +23:59:59,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
525,Noah’s Iphone,2023-07-30 01:08:06 -0400,2023-07-30 01:35:15 -0400,-1 days +23:32:51,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
526,Noah’s Iphone,2023-07-30 01:35:17 -0400,2023-07-30 01:51:35 -0400,-1 days +23:43:42,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
527,Noah’s Iphone,2023-07-30 01:51:54 -0400,2023-07-30 02:05:46 -0400,-1 days +23:46:08,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
528,Noah’s Iphone,2023-07-30 02:06:52 -0400,2023-07-30 02:11:17 -0400,-1 days +23:55:35,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
529,Noah’s Iphone,2023-07-30 02:13:08 -0400,2023-07-30 02:15:44 -0400,-1 days +23:57:24,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
530,Noah’s Apple Watch,2023-07-30 02:56:28 -0400,2023-07-30 03:12:58 -0400,-1 days +23:43:30,HKCategoryValueSleepAnalysisAsleepCore,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
531,Noah’s Apple Watch,2023-07-30 03:12:58 -0400,2023-07-30 03:33:28 -0400,-1 days +23:39:30,HKCategoryValueSleepAnalysisAsleepDeep,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
532,Noah’s Apple Watch,2023-07-30 02:56:28 -0400,2023-07-30 03:33:28 -0400,-1 days +23:23:00,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
533,Noah’s Apple Watch,2023-07-30 03:33:28 -0400,2023-07-30 03:35:58 -0400,-1 days +23:57:30,HKCategoryValueSleepAnalysisAwake,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
534,Noah’s Apple Watch,2023-07-30 03:35:58 -0400,2023-07-30 03:45:28 -0400,-1 days +23:50:30,HKCategoryValueSleepAnalysisAsleepCore,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
535,Noah’s Apple Watch,2023-07-30 03:45:28 -0400,2023-07-30 03:45:58 -0400,-1 days +23:59:30,HKCategoryValueSleepAnalysisAsleepREM,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
536,Noah’s Apple Watch,2023-07-30 03:45:58 -0400,2023-07-30 04:06:28 -0400,-1 days +23:39:30,HKCategoryValueSleepAnalysisAsleepCore,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
537,Noah’s Apple Watch,2023-07-30 04:06:28 -0400,2023-07-30 04:25:58 -0400,-1 days +23:40:30,HKCategoryValueSleepAnalysisAsleepDeep,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
538,Noah’s Apple Watch,2023-07-30 04:25:58 -0400,2023-07-30 05:16:58 -0400,-1 days +23:09:00,HKCategoryValueSleepAnalysisAsleepCore,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
539,Noah’s Apple Watch,2023-07-30 03:35:58 -0400,2023-07-30 05:16:58 -0400,-1 days +22:19:00,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
540,Noah’s Apple Watch,2023-07-30 05:16:58 -0400,2023-07-30 05:18:28 -0400,-1 days +23:58:30,HKCategoryValueSleepAnalysisAwake,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
541,Noah’s Apple Watch,2023-07-30 05:18:28 -0400,2023-07-30 05:20:28 -0400,-1 days +23:58:00,HKCategoryValueSleepAnalysisAsleepCore,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
542,Noah’s Apple Watch,2023-07-30 05:20:28 -0400,2023-07-30 05:41:58 -0400,-1 days +23:38:30,HKCategoryValueSleepAnalysisAsleepREM,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
543,Noah’s Apple Watch,2023-07-30 05:41:58 -0400,2023-07-30 05:55:28 -0400,-1 days +23:46:30,HKCategoryValueSleepAnalysisAsleepCore,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
544,Noah’s Apple Watch,2023-07-30 05:18:28 -0400,2023-07-30 05:55:28 -0400,-1 days +23:23:00,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
545,Noah’s Apple Watch,2023-07-30 05:55:28 -0400,2023-07-30 05:55:58 -0400,-1 days +23:59:30,HKCategoryValueSleepAnalysisAwake,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
546,Noah’s Apple Watch,2023-07-30 05:55:58 -0400,2023-07-30 06:30:58 -0400,-1 days +23:25:00,HKCategoryValueSleepAnalysisAsleepCore,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
547,Noah’s Apple Watch,2023-07-30 05:55:58 -0400,2023-07-30 06:30:58 -0400,-1 days +23:25:00,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
548,Noah’s Apple Watch,2023-07-30 06:30:58 -0400,2023-07-30 06:32:58 -0400,-1 days +23:58:00,HKCategoryValueSleepAnalysisAwake,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
549,Noah’s Apple Watch,2023-07-30 06:32:58 -0400,2023-07-30 06:40:58 -0400,-1 days +23:52:00,HKCategoryValueSleepAnalysisAsleepCore,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
550,Noah’s Apple Watch,2023-07-30 06:40:58 -0400,2023-07-30 06:57:58 -0400,-1 days +23:43:00,HKCategoryValueSleepAnalysisAsleepREM,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
551,Noah’s Apple Watch,2023-07-30 06:32:58 -0400,2023-07-30 06:57:58 -0400,-1 days +23:35:00,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
552,Noah’s Apple Watch,2023-07-30 06:57:58 -0400,2023-07-30 07:00:28 -0400,-1 days +23:57:30,HKCategoryValueSleepAnalysisAwake,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
553,Noah’s Iphone,2023-07-30 02:16:24 -0400,2023-07-30 08:00:00 -0400,-1 days +18:16:24,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
554,Noah’s Apple Watch,2023-07-30 07:00:28 -0400,2023-07-30 08:04:58 -0400,-1 days +22:55:30,HKCategoryValueSleepAnalysisAsleepCore,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
555,Noah’s Apple Watch,2023-07-30 07:00:28 -0400,2023-07-30 08:04:58 -0400,-1 days +22:55:30,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
556,Noah’s Apple Watch,2023-07-30 08:04:58 -0400,2023-07-30 08:05:58 -0400,-1 days +23:59:00,HKCategoryValueSleepAnalysisAwake,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
557,Noah’s Apple Watch,2023-07-30 08:05:58 -0400,2023-07-30 08:06:58 -0400,-1 days +23:59:00,HKCategoryValueSleepAnalysisAsleepCore,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
558,Noah’s Apple Watch,2023-07-30 08:05:58 -0400,2023-07-30 08:06:58 -0400,-1 days +23:59:00,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
559,Noah’s Apple Watch,2023-07-30 08:06:58 -0400,2023-07-30 08:08:28 -0400,-1 days +23:58:30,HKCategoryValueSleepAnalysisAwake,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
560,Noah’s Apple Watch,2023-07-30 08:08:28 -0400,2023-07-30 08:09:28 -0400,-1 days +23:59:00,HKCategoryValueSleepAnalysisAsleepCore,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
561,Noah’s Apple Watch,2023-07-30 08:08:28 -0400,2023-07-30 08:09:28 -0400,-1 days +23:59:00,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
562,Noah’s Apple Watch,2023-07-30 08:09:28 -0400,2023-07-30 08:19:28 -0400,-1 days +23:50:00,HKCategoryValueSleepAnalysisAwake,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
563,Noah’s Apple Watch,2023-07-30 08:19:28 -0400,2023-07-30 08:23:28 -0400,-1 days +23:56:00,HKCategoryValueSleepAnalysisAsleepCore,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
564,Noah’s Apple Watch,2023-07-30 08:23:28 -0400,2023-07-30 08:25:28 -0400,-1 days +23:58:00,HKCategoryValueSleepAnalysisAsleepREM,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
565,Noah’s Apple Watch,2023-07-30 08:19:28 -0400,2023-07-30 08:25:28 -0400,-1 days +23:54:00,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
566,Noah’s Apple Watch,2023-07-30 08:25:28 -0400,2023-07-30 08:28:28 -0400,-1 days +23:57:00,HKCategoryValueSleepAnalysisAwake,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
567,Noah’s Apple Watch,2023-07-30 08:28:28 -0400,2023-07-30 08:35:58 -0400,-1 days +23:52:30,HKCategoryValueSleepAnalysisAsleepREM,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
568,Noah’s Apple Watch,2023-07-30 08:28:28 -0400,2023-07-30 08:35:58 -0400,-1 days +23:52:30,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
569,Noah’s Apple Watch,2023-07-30 08:35:58 -0400,2023-07-30 08:37:28 -0400,-1 days +23:58:30,HKCategoryValueSleepAnalysisAwake,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
570,Noah’s Apple Watch,2023-07-30 08:37:28 -0400,2023-07-30 08:39:58 -0400,-1 days +23:57:30,HKCategoryValueSleepAnalysisAsleepREM,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
571,Noah’s Apple Watch,2023-07-30 08:37:28 -0400,2023-07-30 08:39:58 -0400,-1 days +23:57:30,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
572,Noah’s Apple Watch,2023-07-30 08:39:58 -0400,2023-07-30 08:41:58 -0400,-1 days +23:58:00,HKCategoryValueSleepAnalysisAwake,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
573,Noah’s Apple Watch,2023-07-30 08:41:58 -0400,2023-07-30 08:45:28 -0400,-1 days +23:56:30,HKCategoryValueSleepAnalysisAsleepCore,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
574,Noah’s Apple Watch,2023-07-30 08:45:28 -0400,2023-07-30 08:49:58 -0400,-1 days +23:55:30,HKCategoryValueSleepAnalysisAsleepREM,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
575,Noah’s Apple Watch,2023-07-30 08:41:58 -0400,2023-07-30 08:49:58 -0400,-1 days +23:52:00,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
576,Noah’s Apple Watch,2023-07-30 08:49:58 -0400,2023-07-30 08:51:58 -0400,-1 days +23:58:00,HKCategoryValueSleepAnalysisAwake,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
577,Noah’s Apple Watch,2023-07-30 08:51:58 -0400,2023-07-30 08:52:58 -0400,-1 days +23:59:00,HKCategoryValueSleepAnalysisAsleepREM,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
578,Noah’s Apple Watch,2023-07-30 08:51:58 -0400,2023-07-30 08:52:58 -0400,-1 days +23:59:00,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
579,Noah’s Iphone,2023-07-30 22:09:20 -0400,2023-07-31 01:36:53 -0400,-1 days +20:32:27,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
580,Noah’s Apple Watch,2023-07-31 01:46:08 -0400,2023-07-31 02:00:38 -0400,-1 days +23:45:30,HKCategoryValueSleepAnalysisAsleepCore,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
581,Noah’s Apple Watch,2023-07-31 02:00:38 -0400,2023-07-31 02:21:38 -0400,-1 days +23:39:00,HKCategoryValueSleepAnalysisAsleepDeep,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
582,Noah’s Apple Watch,2023-07-31 02:21:38 -0400,2023-07-31 02:32:08 -0400,-1 days +23:49:30,HKCategoryValueSleepAnalysisAsleepCore,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
583,Noah’s Apple Watch,2023-07-31 02:32:08 -0400,2023-07-31 02:37:08 -0400,-1 days +23:55:00,HKCategoryValueSleepAnalysisAsleepDeep,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
584,Noah’s Apple Watch,2023-07-31 02:37:08 -0400,2023-07-31 02:37:38 -0400,-1 days +23:59:30,HKCategoryValueSleepAnalysisAsleepCore,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
585,Noah’s Apple Watch,2023-07-31 01:46:08 -0400,2023-07-31 02:37:38 -0400,-1 days +23:08:30,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
586,Noah’s Apple Watch,2023-07-31 02:37:38 -0400,2023-07-31 02:38:08 -0400,-1 days +23:59:30,HKCategoryValueSleepAnalysisAwake,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
587,Noah’s Apple Watch,2023-07-31 02:38:08 -0400,2023-07-31 03:23:38 -0400,-1 days +23:14:30,HKCategoryValueSleepAnalysisAsleepCore,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
588,Noah’s Apple Watch,2023-07-31 03:23:38 -0400,2023-07-31 03:31:08 -0400,-1 days +23:52:30,HKCategoryValueSleepAnalysisAsleepDeep,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
589,Noah’s Apple Watch,2023-07-31 03:31:08 -0400,2023-07-31 03:41:38 -0400,-1 days +23:49:30,HKCategoryValueSleepAnalysisAsleepCore,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
590,Noah’s Apple Watch,2023-07-31 03:41:38 -0400,2023-07-31 04:16:08 -0400,-1 days +23:25:30,HKCategoryValueSleepAnalysisAsleepDeep,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
591,Noah’s Apple Watch,2023-07-31 04:16:08 -0400,2023-07-31 04:16:38 -0400,-1 days +23:59:30,HKCategoryValueSleepAnalysisAsleepCore,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
592,Noah’s Apple Watch,2023-07-31 02:38:08 -0400,2023-07-31 04:16:38 -0400,-1 days +22:21:30,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
593,Noah’s Apple Watch,2023-07-31 04:16:38 -0400,2023-07-31 04:17:38 -0400,-1 days +23:59:00,HKCategoryValueSleepAnalysisAwake,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
594,Noah’s Apple Watch,2023-07-31 04:17:38 -0400,2023-07-31 04:22:08 -0400,-1 days +23:55:30,HKCategoryValueSleepAnalysisAsleepCore,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
595,Noah’s Apple Watch,2023-07-31 04:17:38 -0400,2023-07-31 04:22:08 -0400,-1 days +23:55:30,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
596,Noah’s Apple Watch,2023-07-31 04:22:08 -0400,2023-07-31 04:23:08 -0400,-1 days +23:59:00,HKCategoryValueSleepAnalysisAwake,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
597,Noah’s Apple Watch,2023-07-31 04:23:08 -0400,2023-07-31 04:27:38 -0400,-1 days +23:55:30,HKCategoryValueSleepAnalysisAsleepCore,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
598,Noah’s Apple Watch,2023-07-31 04:27:38 -0400,2023-07-31 04:34:38 -0400,-1 days +23:53:00,HKCategoryValueSleepAnalysisAsleepREM,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
599,Noah’s Apple Watch,2023-07-31 04:23:08 -0400,2023-07-31 04:34:38 -0400,-1 days +23:48:30,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
600,Noah’s Apple Watch,2023-07-31 04:34:38 -0400,2023-07-31 04:35:08 -0400,-1 days +23:59:30,HKCategoryValueSleepAnalysisAwake,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
601,Noah’s Apple Watch,2023-07-31 04:35:08 -0400,2023-07-31 05:33:08 -0400,-1 days +23:02:00,HKCategoryValueSleepAnalysisAsleepCore,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
602,Noah’s Apple Watch,2023-07-31 04:35:08 -0400,2023-07-31 05:33:08 -0400,-1 days +23:02:00,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
603,Noah’s Apple Watch,2023-07-31 05:33:08 -0400,2023-07-31 05:37:08 -0400,-1 days +23:56:00,HKCategoryValueSleepAnalysisAwake,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
604,Noah’s Apple Watch,2023-07-31 05:37:08 -0400,2023-07-31 05:38:08 -0400,-1 days +23:59:00,HKCategoryValueSleepAnalysisAsleepCore,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
605,Noah’s Apple Watch,2023-07-31 05:37:08 -0400,2023-07-31 05:38:08 -0400,-1 days +23:59:00,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
606,Noah’s Apple Watch,2023-07-31 05:38:08 -0400,2023-07-31 05:39:38 -0400,-1 days +23:58:30,HKCategoryValueSleepAnalysisAwake,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
607,Noah’s Apple Watch,2023-07-31 05:39:38 -0400,2023-07-31 05:44:08 -0400,-1 days +23:55:30,HKCategoryValueSleepAnalysisAsleepCore,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
608,Noah’s Apple Watch,2023-07-31 05:44:08 -0400,2023-07-31 05:45:08 -0400,-1 days +23:59:00,HKCategoryValueSleepAnalysisAsleepREM,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
609,Noah’s Apple Watch,2023-07-31 05:39:38 -0400,2023-07-31 05:45:08 -0400,-1 days +23:54:30,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
610,Noah’s Apple Watch,2023-07-31 05:45:08 -0400,2023-07-31 05:46:38 -0400,-1 days +23:58:30,HKCategoryValueSleepAnalysisAwake,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
611,Noah’s Apple Watch,2023-07-31 05:46:38 -0400,2023-07-31 05:52:08 -0400,-1 days +23:54:30,HKCategoryValueSleepAnalysisAsleepCore,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
612,Noah’s Apple Watch,2023-07-31 05:52:08 -0400,2023-07-31 06:20:08 -0400,-1 days +23:32:00,HKCategoryValueSleepAnalysisAsleepREM,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
613,Noah’s Apple Watch,2023-07-31 06:20:08 -0400,2023-07-31 07:18:38 -0400,-1 days +23:01:30,HKCategoryValueSleepAnalysisAsleepCore,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
614,Noah’s Apple Watch,2023-07-31 05:46:38 -0400,2023-07-31 07:18:38 -0400,-1 days +22:28:00,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
615,Noah’s Iphone,2023-07-31 01:38:32 -0400,2023-07-31 07:40:27 -0400,-1 days +17:58:05,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
616,Noah’s Iphone,2023-07-31 07:40:28 -0400,2023-07-31 07:40:34 -0400,-1 days +23:59:54,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
617,Noah’s Iphone,2023-07-31 07:46:43 -0400,2023-07-31 07:47:52 -0400,-1 days +23:58:51,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
618,Noah’s Iphone,2023-07-31 22:19:26 -0400,2023-07-31 23:24:23 -0400,-1 days +22:55:03,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
619,Noah’s Iphone,2023-07-31 23:25:51 -0400,2023-07-31 23:27:40 -0400,-1 days +23:58:11,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
620,Noah’s Iphone,2023-07-31 23:27:59 -0400,2023-07-31 23:36:12 -0400,-1 days +23:51:47,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
621,Noah’s Iphone,2023-07-31 23:36:32 -0400,2023-07-31 23:43:35 -0400,-1 days +23:52:57,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
