start,end,textvalue,value
2023-07-23 07:09:05 -0400,2023-07-23 07:09:35 -0400,Awake,0
2023-07-23 07:09:35 -0400,2023-07-23 07:14:05 -0400,AsleepCore,1
2023-07-23 07:14:05 -0400,2023-07-23 07:25:35 -0400,AsleepREM,1
2023-07-23 07:09:35 -0400,2023-07-23 07:25:35 -0400,InBed,0
2023-07-23 07:25:35 -0400,2023-07-23 07:27:05 -0400,Awake,0
2023-07-23 07:27:05 -0400,2023-07-23 07:27:35 -0400,AsleepCore,1
2023-07-23 07:27:35 -0400,2023-07-23 07:29:35 -0400,AsleepREM,1
2023-07-23 07:29:35 -0400,2023-07-23 07:42:05 -0400,AsleepCore,1
2023-07-23 07:42:05 -0400,2023-07-23 07:42:35 -0400,AsleepREM,1
2023-07-23 07:27:05 -0400,2023-07-23 07:42:35 -0400,InBed,0
2023-07-23 01:02:56 -0400,2023-07-23 07:48:20 -0400,InBed,0
2023-07-23 22:24:52 -0400,2023-07-23 23:02:42 -0400,InBed,0
2023-07-23 23:04:39 -0400,2023-07-23 23:04:53 -0400,InBed,0
2023-07-23 23:07:34 -0400,2023-07-23 23:08:24 -0400,InBed,0
2023-07-23 23:09:11 -0400,2023-07-23 23:11:30 -0400,InBed,0
2023-07-23 23:12:04 -0400,2023-07-23 23:14:32 -0400,InBed,0
2023-07-23 23:16:22 -0400,2023-07-23 23:17:54 -0400,InBed,0
2023-07-23 23:18:14 -0400,2023-07-23 23:18:54 -0400,InBed,0
2023-07-23 23:19:20 -0400,2023-07-23 23:19:36 -0400,InBed,0
2023-07-23 23:20:25 -0400,2023-07-23 23:20:39 -0400,InBed,0
2023-07-23 23:20:52 -0400,2023-07-24 00:24:34 -0400,InBed,0
2023-07-24 00:24:35 -0400,2023-07-24 00:25:01 -0400,InBed,0
2023-07-24 00:25:15 -0400,2023-07-24 00:55:00 -0400,InBed,0
2023-07-24 00:55:01 -0400,2023-07-24 01:56:43 -0400,InBed,0
2023-07-24 02:04:55 -0400,2023-07-24 02:04:59 -0400,InBed,0
2023-07-24 02:05:36 -0400,2023-07-24 02:06:42 -0400,InBed,0
2023-07-24 02:07:24 -0400,2023-07-24 02:09:51 -0400,InBed,0
2023-07-24 02:09:56 -0400,2023-07-24 02:09:57 -0400,InBed,0
2023-07-24 02:10:00 -0400,2023-07-24 02:10:07 -0400,InBed,0
2023-07-24 02:10:55 -0400,2023-07-24 02:10:59 -0400,InBed,0
2023-07-24 02:11:01 -0400,2023-07-24 02:17:26 -0400,InBed,0
2023-07-24 02:22:08 -0400,2023-07-24 02:33:08 -0400,AsleepCore,1
2023-07-24 02:22:08 -0400,2023-07-24 02:33:08 -0400,InBed,0
2023-07-24 02:33:08 -0400,2023-07-24 02:34:08 -0400,Awake,0
2023-07-24 02:34:08 -0400,2023-07-24 02:43:38 -0400,AsleepCore,1
2023-07-24 02:43:38 -0400,2023-07-24 02:55:38 -0400,AsleepDeep,1
2023-07-24 02:55:38 -0400,2023-07-24 03:07:08 -0400,AsleepCore,1
2023-07-24 03:07:08 -0400,2023-07-24 03:30:08 -0400,AsleepDeep,1
2023-07-24 03:30:08 -0400,2023-07-24 03:31:38 -0400,AsleepCore,1
2023-07-24 03:31:38 -0400,2023-07-24 03:32:38 -0400,AsleepREM,1
2023-07-24 02:34:08 -0400,2023-07-24 03:32:38 -0400,InBed,0
2023-07-24 03:32:38 -0400,2023-07-24 03:33:38 -0400,Awake,0
2023-07-24 03:33:38 -0400,2023-07-24 03:34:08 -0400,AsleepCore,1
2023-07-24 03:34:08 -0400,2023-07-24 03:49:08 -0400,AsleepREM,1
2023-07-24 03:49:08 -0400,2023-07-24 04:13:38 -0400,AsleepCore,1
2023-07-24 04:13:38 -0400,2023-07-24 04:16:08 -0400,AsleepDeep,1
2023-07-24 04:16:08 -0400,2023-07-24 04:19:08 -0400,AsleepCore,1
2023-07-24 03:33:38 -0400,2023-07-24 04:19:08 -0400,InBed,0
2023-07-24 04:19:08 -0400,2023-07-24 04:19:38 -0400,Awake,0
2023-07-24 04:19:38 -0400,2023-07-24 04:37:08 -0400,AsleepCore,1
2023-07-24 04:19:38 -0400,2023-07-24 04:37:08 -0400,InBed,0
2023-07-24 04:37:08 -0400,2023-07-24 04:37:38 -0400,Awake,0
2023-07-24 04:37:38 -0400,2023-07-24 04:43:08 -0400,AsleepCore,1
2023-07-24 04:37:38 -0400,2023-07-24 04:43:08 -0400,InBed,0
2023-07-24 04:43:08 -0400,2023-07-24 04:44:38 -0400,Awake,0
2023-07-24 04:44:38 -0400,2023-07-24 05:05:08 -0400,AsleepCore,1
2023-07-24 05:05:08 -0400,2023-07-24 05:44:08 -0400,AsleepDeep,1
2023-07-24 04:44:38 -0400,2023-07-24 05:44:08 -0400,InBed,0
2023-07-24 05:44:08 -0400,2023-07-24 05:45:08 -0400,Awake,0
2023-07-24 05:45:08 -0400,2023-07-24 05:52:38 -0400,AsleepCore,1
2023-07-24 05:52:38 -0400,2023-07-24 06:25:08 -0400,AsleepREM,1
2023-07-24 05:45:08 -0400,2023-07-24 06:25:08 -0400,InBed,0
2023-07-24 06:25:08 -0400,2023-07-24 06:30:38 -0400,Awake,0
2023-07-24 06:30:38 -0400,2023-07-24 06:37:08 -0400,AsleepCore,1
2023-07-24 06:37:08 -0400,2023-07-24 06:47:38 -0400,AsleepREM,1
2023-07-24 06:47:38 -0400,2023-07-24 07:23:08 -0400,AsleepCore,1
2023-07-24 07:23:08 -0400,2023-07-24 07:26:38 -0400,AsleepDeep,1
2023-07-24 07:26:38 -0400,2023-07-24 07:29:38 -0400,AsleepCore,1
2023-07-24 07:29:38 -0400,2023-07-24 07:45:38 -0400,AsleepDeep,1
2023-07-24 07:45:38 -0400,2023-07-24 07:48:38 -0400,AsleepCore,1
2023-07-24 06:30:38 -0400,2023-07-24 07:48:38 -0400,InBed,0
2023-07-24 07:48:38 -0400,2023-07-24 07:49:08 -0400,Awake,0
2023-07-24 07:49:08 -0400,2023-07-24 07:53:08 -0400,AsleepCore,1
2023-07-24 07:49:08 -0400,2023-07-24 07:53:08 -0400,InBed,0
2023-07-24 07:53:08 -0400,2023-07-24 07:55:08 -0400,Awake,0
2023-07-24 07:55:08 -0400,2023-07-24 07:58:38 -0400,AsleepCore,1
2023-07-24 02:17:55 -0400,2023-07-24 08:00:00 -0400,InBed,0
2023-07-24 07:58:38 -0400,2023-07-24 08:13:08 -0400,AsleepREM,1
2023-07-24 07:55:08 -0400,2023-07-24 08:13:08 -0400,InBed,0
2023-07-24 08:13:08 -0400,2023-07-24 08:17:38 -0400,Awake,0
2023-07-24 08:17:38 -0400,2023-07-24 08:24:38 -0400,AsleepCore,1
2023-07-24 08:24:38 -0400,2023-07-24 08:28:38 -0400,AsleepREM,1
2023-07-24 08:17:38 -0400,2023-07-24 08:28:38 -0400,InBed,0
2023-07-24 08:28:38 -0400,2023-07-24 08:29:38 -0400,Awake,0
2023-07-24 08:29:38 -0400,2023-07-24 08:32:38 -0400,AsleepREM,1
2023-07-24 08:29:38 -0400,2023-07-24 08:32:38 -0400,InBed,0
2023-07-24 08:32:38 -0400,2023-07-24 08:34:08 -0400,Awake,0
2023-07-24 08:34:08 -0400,2023-07-24 08:35:38 -0400,AsleepCore,1
2023-07-24 08:35:38 -0400,2023-07-24 08:41:08 -0400,AsleepREM,1
2023-07-24 08:34:08 -0400,2023-07-24 08:41:08 -0400,InBed,0
2023-07-24 22:58:07 -0400,2023-07-24 23:11:16 -0400,InBed,0
2023-07-24 23:11:20 -0400,2023-07-24 23:11:21 -0400,InBed,0
2023-07-24 23:12:31 -0400,2023-07-24 23:31:24 -0400,InBed,0
2023-07-24 23:32:58 -0400,2023-07-24 23:33:02 -0400,InBed,0
2023-07-24 23:35:13 -0400,2023-07-25 00:42:11 -0400,InBed,0
2023-07-25 00:48:45 -0400,2023-07-25 00:57:20 -0400,InBed,0
2023-07-25 01:01:38 -0400,2023-07-25 01:01:49 -0400,InBed,0
2023-07-25 01:08:07 -0400,2023-07-25 01:08:42 -0400,InBed,0
2023-07-25 01:08:43 -0400,2023-07-25 01:08:44 -0400,InBed,0
2023-07-25 01:08:45 -0400,2023-07-25 02:12:44 -0400,InBed,0
2023-07-25 02:15:00 -0400,2023-07-25 02:20:11 -0400,InBed,0
2023-07-25 02:27:57 -0400,2023-07-25 02:28:01 -0400,InBed,0
2023-07-25 02:28:05 -0400,2023-07-25 08:00:03 -0400,InBed,0
2023-07-25 22:39:21 -0400,2023-07-25 23:17:06 -0400,InBed,0
2023-07-25 23:19:17 -0400,2023-07-25 23:26:19 -0400,InBed,0
2023-07-25 23:27:11 -0400,2023-07-25 23:28:45 -0400,InBed,0
2023-07-25 23:29:03 -0400,2023-07-25 23:38:15 -0400,InBed,0
2023-07-25 23:38:35 -0400,2023-07-26 00:07:16 -0400,InBed,0
2023-07-26 00:07:17 -0400,2023-07-26 00:07:34 -0400,InBed,0
2023-07-26 00:07:56 -0400,2023-07-26 01:21:54 -0400,InBed,0
2023-07-26 02:03:20 -0400,2023-07-26 02:12:50 -0400,AsleepCore,1
2023-07-26 02:03:20 -0400,2023-07-26 02:12:50 -0400,InBed,0
2023-07-26 02:12:50 -0400,2023-07-26 02:13:50 -0400,Awake,0
2023-07-26 02:13:50 -0400,2023-07-26 02:32:50 -0400,AsleepCore,1
2023-07-26 02:32:50 -0400,2023-07-26 03:09:20 -0400,AsleepDeep,1
2023-07-26 03:09:20 -0400,2023-07-26 03:46:20 -0400,AsleepCore,1
2023-07-26 03:46:20 -0400,2023-07-26 03:50:50 -0400,AsleepDeep,1
2023-07-26 03:50:50 -0400,2023-07-26 04:05:20 -0400,AsleepCore,1
2023-07-26 04:05:20 -0400,2023-07-26 04:15:20 -0400,AsleepREM,1
2023-07-26 02:13:50 -0400,2023-07-26 04:15:20 -0400,InBed,0
2023-07-26 04:15:20 -0400,2023-07-26 04:21:50 -0400,Awake,0
2023-07-26 04:21:50 -0400,2023-07-26 04:28:20 -0400,AsleepCore,1
2023-07-26 04:21:50 -0400,2023-07-26 04:28:20 -0400,InBed,0
2023-07-26 04:28:20 -0400,2023-07-26 04:40:50 -0400,Awake,0
2023-07-26 04:40:50 -0400,2023-07-26 04:54:50 -0400,AsleepCore,1
2023-07-26 04:40:50 -0400,2023-07-26 04:54:50 -0400,InBed,0
2023-07-26 04:54:50 -0400,2023-07-26 04:55:20 -0400,Awake,0
2023-07-26 04:55:20 -0400,2023-07-26 05:36:20 -0400,AsleepCore,1
2023-07-26 05:36:20 -0400,2023-07-26 06:05:20 -0400,AsleepREM,1
2023-07-26 06:05:20 -0400,2023-07-26 06:28:20 -0400,AsleepCore,1
2023-07-26 04:55:20 -0400,2023-07-26 06:28:20 -0400,InBed,0
2023-07-26 06:28:20 -0400,2023-07-26 06:29:20 -0400,Awake,0
2023-07-26 06:29:20 -0400,2023-07-26 07:09:50 -0400,AsleepCore,1
2023-07-26 06:29:20 -0400,2023-07-26 07:09:50 -0400,InBed,0
2023-07-26 07:09:50 -0400,2023-07-26 07:11:50 -0400,Awake,0
2023-07-26 07:11:50 -0400,2023-07-26 07:15:20 -0400,AsleepCore,1
2023-07-26 07:15:20 -0400,2023-07-26 07:31:50 -0400,AsleepREM,1
2023-07-26 07:11:50 -0400,2023-07-26 07:31:50 -0400,InBed,0
2023-07-26 07:31:50 -0400,2023-07-26 07:33:20 -0400,Awake,0
2023-07-26 07:33:20 -0400,2023-07-26 07:54:50 -0400,AsleepREM,1
2023-07-26 07:33:20 -0400,2023-07-26 07:54:50 -0400,InBed,0
2023-07-26 01:56:36 -0400,2023-07-26 08:00:02 -0400,InBed,0
2023-07-26 22:52:55 -0400,2023-07-26 22:59:41 -0400,InBed,0
2023-07-26 23:00:05 -0400,2023-07-26 23:01:45 -0400,InBed,0
2023-07-26 23:02:55 -0400,2023-07-26 23:06:23 -0400,InBed,0
2023-07-26 23:06:55 -0400,2023-07-26 23:13:28 -0400,InBed,0
2023-07-26 23:13:30 -0400,2023-07-26 23:22:33 -0400,InBed,0
2023-07-26 23:22:44 -0400,2023-07-26 23:25:27 -0400,InBed,0
2023-07-26 23:25:51 -0400,2023-07-26 23:43:40 -0400,InBed,0
2023-07-26 23:44:00 -0400,2023-07-26 23:52:02 -0400,InBed,0
2023-07-26 23:52:16 -0400,2023-07-26 23:57:17 -0400,InBed,0
2023-07-26 23:57:19 -0400,2023-07-27 00:16:11 -0400,InBed,0
2023-07-27 00:16:17 -0400,2023-07-27 00:41:30 -0400,InBed,0
2023-07-27 00:42:39 -0400,2023-07-27 00:46:23 -0400,InBed,0
2023-07-27 00:46:38 -0400,2023-07-27 07:23:38 -0400,InBed,0
2023-07-27 07:23:40 -0400,2023-07-27 07:40:12 -0400,InBed,0
2023-07-27 07:40:33 -0400,2023-07-27 08:00:02 -0400,InBed,0
2023-07-29 22:57:28 -0400,2023-07-29 22:58:15 -0400,InBed,0
2023-07-29 23:01:18 -0400,2023-07-29 23:04:14 -0400,InBed,0
2023-07-29 23:05:12 -0400,2023-07-29 23:08:06 -0400,InBed,0
2023-07-29 23:08:07 -0400,2023-07-29 23:08:09 -0400,InBed,0
2023-07-29 23:08:38 -0400,2023-07-29 23:08:41 -0400,InBed,0
2023-07-29 23:12:50 -0400,2023-07-29 23:14:30 -0400,InBed,0
2023-07-29 23:15:14 -0400,2023-07-29 23:15:19 -0400,InBed,0
2023-07-29 23:15:59 -0400,2023-07-29 23:20:35 -0400,InBed,0
2023-07-29 23:20:35 -0400,2023-07-29 23:20:37 -0400,InBed,0
2023-07-29 23:21:16 -0400,2023-07-29 23:24:18 -0400,InBed,0
2023-07-29 23:25:04 -0400,2023-07-29 23:25:18 -0400,InBed,0
2023-07-29 23:25:40 -0400,2023-07-29 23:26:04 -0400,InBed,0
2023-07-29 23:26:30 -0400,2023-07-29 23:26:34 -0400,InBed,0
2023-07-29 23:29:14 -0400,2023-07-29 23:47:36 -0400,InBed,0
2023-07-29 23:47:37 -0400,2023-07-29 23:47:38 -0400,InBed,0
2023-07-29 23:47:50 -0400,2023-07-30 00:05:57 -0400,InBed,0
2023-07-30 00:06:24 -0400,2023-07-30 00:10:17 -0400,InBed,0
2023-07-30 00:12:04 -0400,2023-07-30 00:14:00 -0400,InBed,0
2023-07-30 00:14:06 -0400,2023-07-30 00:14:15 -0400,InBed,0
2023-07-30 00:15:25 -0400,2023-07-30 00:17:28 -0400,InBed,0
2023-07-30 00:17:32 -0400,2023-07-30 00:23:43 -0400,InBed,0
2023-07-30 00:23:44 -0400,2023-07-30 00:43:12 -0400,InBed,0
2023-07-30 00:43:13 -0400,2023-07-30 01:02:03 -0400,InBed,0
2023-07-30 01:02:20 -0400,2023-07-30 01:06:59 -0400,InBed,0
2023-07-30 01:07:01 -0400,2023-07-30 01:07:02 -0400,InBed,0
2023-07-30 01:08:06 -0400,2023-07-30 01:35:15 -0400,InBed,0
2023-07-30 01:35:17 -0400,2023-07-30 01:51:35 -0400,InBed,0
2023-07-30 01:51:54 -0400,2023-07-30 02:05:46 -0400,InBed,0
2023-07-30 02:06:52 -0400,2023-07-30 02:11:17 -0400,InBed,0
2023-07-30 02:13:08 -0400,2023-07-30 02:15:44 -0400,InBed,0
2023-07-30 02:56:28 -0400,2023-07-30 03:12:58 -0400,AsleepCore,1
2023-07-30 03:12:58 -0400,2023-07-30 03:33:28 -0400,AsleepDeep,1
2023-07-30 02:56:28 -0400,2023-07-30 03:33:28 -0400,InBed,0
2023-07-30 03:33:28 -0400,2023-07-30 03:35:58 -0400,Awake,0
2023-07-30 03:35:58 -0400,2023-07-30 03:45:28 -0400,AsleepCore,1
2023-07-30 03:45:28 -0400,2023-07-30 03:45:58 -0400,AsleepREM,1
2023-07-30 03:45:58 -0400,2023-07-30 04:06:28 -0400,AsleepCore,1
2023-07-30 04:06:28 -0400,2023-07-30 04:25:58 -0400,AsleepDeep,1
2023-07-30 04:25:58 -0400,2023-07-30 05:16:58 -0400,AsleepCore,1
2023-07-30 03:35:58 -0400,2023-07-30 05:16:58 -0400,InBed,0
2023-07-30 05:16:58 -0400,2023-07-30 05:18:28 -0400,Awake,0
2023-07-30 05:18:28 -0400,2023-07-30 05:20:28 -0400,AsleepCore,1
2023-07-30 05:20:28 -0400,2023-07-30 05:41:58 -0400,AsleepREM,1
2023-07-30 05:41:58 -0400,2023-07-30 05:55:28 -0400,AsleepCore,1
2023-07-30 05:18:28 -0400,2023-07-30 05:55:28 -0400,InBed,0
2023-07-30 05:55:28 -0400,2023-07-30 05:55:58 -0400,Awake,0
2023-07-30 05:55:58 -0400,2023-07-30 06:30:58 -0400,AsleepCore,1
2023-07-30 05:55:58 -0400,2023-07-30 06:30:58 -0400,InBed,0
2023-07-30 06:30:58 -0400,2023-07-30 06:32:58 -0400,Awake,0
2023-07-30 06:32:58 -0400,2023-07-30 06:40:58 -0400,AsleepCore,1
2023-07-30 06:40:58 -0400,2023-07-30 06:57:58 -0400,AsleepREM,1
2023-07-30 06:32:58 -0400,2023-07-30 06:57:58 -0400,InBed,0
2023-07-30 06:57:58 -0400,2023-07-30 07:00:28 -0400,Awake,0
2023-07-30 02:16:24 -0400,2023-07-30 08:00:00 -0400,InBed,0
2023-07-30 07:00:28 -0400,2023-07-30 08:04:58 -0400,AsleepCore,1
2023-07-30 07:00:28 -0400,2023-07-30 08:04:58 -0400,InBed,0
2023-07-30 08:04:58 -0400,2023-07-30 08:05:58 -0400,Awake,0
2023-07-30 08:05:58 -0400,2023-07-30 08:06:58 -0400,AsleepCore,1
2023-07-30 08:05:58 -0400,2023-07-30 08:06:58 -0400,InBed,0
2023-07-30 08:06:58 -0400,2023-07-30 08:08:28 -0400,Awake,0
2023-07-30 08:08:28 -0400,2023-07-30 08:09:28 -0400,AsleepCore,1
2023-07-30 08:08:28 -0400,2023-07-30 08:09:28 -0400,InBed,0
2023-07-30 08:09:28 -0400,2023-07-30 08:19:28 -0400,Awake,0
2023-07-30 08:19:28 -0400,2023-07-30 08:23:28 -0400,AsleepCore,1
2023-07-30 08:23:28 -0400,2023-07-30 08:25:28 -0400,AsleepREM,1
2023-07-30 08:19:28 -0400,2023-07-30 08:25:28 -0400,InBed,0
2023-07-30 08:25:28 -0400,2023-07-30 08:28:28 -0400,Awake,0
2023-07-30 08:28:28 -0400,2023-07-30 08:35:58 -0400,AsleepREM,1
2023-07-30 08:28:28 -0400,2023-07-30 08:35:58 -0400,InBed,0
2023-07-30 08:35:58 -0400,2023-07-30 08:37:28 -0400,Awake,0
2023-07-30 08:37:28 -0400,2023-07-30 08:39:58 -0400,AsleepREM,1
2023-07-30 08:37:28 -0400,2023-07-30 08:39:58 -0400,InBed,0
2023-07-30 08:39:58 -0400,2023-07-30 08:41:58 -0400,Awake,0
2023-07-30 08:41:58 -0400,2023-07-30 08:45:28 -0400,AsleepCore,1
2023-07-30 08:45:28 -0400,2023-07-30 08:49:58 -0400,AsleepREM,1
2023-07-30 08:41:58 -0400,2023-07-30 08:49:58 -0400,InBed,0
2023-07-30 08:49:58 -0400,2023-07-30 08:51:58 -0400,Awake,0
2023-07-30 08:51:58 -0400,2023-07-30 08:52:58 -0400,AsleepREM,1
2023-07-30 08:51:58 -0400,2023-07-30 08:52:58 -0400,InBed,0
2023-07-30 22:09:20 -0400,2023-07-31 01:36:53 -0400,InBed,0
2023-07-31 01:46:08 -0400,2023-07-31 02:00:38 -0400,AsleepCore,1
2023-07-31 02:00:38 -0400,2023-07-31 02:21:38 -0400,AsleepDeep,1
2023-07-31 02:21:38 -0400,2023-07-31 02:32:08 -0400,AsleepCore,1
2023-07-31 02:32:08 -0400,2023-07-31 02:37:08 -0400,AsleepDeep,1
2023-07-31 02:37:08 -0400,2023-07-31 02:37:38 -0400,AsleepCore,1
2023-07-31 01:46:08 -0400,2023-07-31 02:37:38 -0400,InBed,0
2023-07-31 02:37:38 -0400,2023-07-31 02:38:08 -0400,Awake,0
2023-07-31 02:38:08 -0400,2023-07-31 03:23:38 -0400,AsleepCore,1
2023-07-31 03:23:38 -0400,2023-07-31 03:31:08 -0400,AsleepDeep,1
2023-07-31 03:31:08 -0400,2023-07-31 03:41:38 -0400,AsleepCore,1
2023-07-31 03:41:38 -0400,2023-07-31 04:16:08 -0400,AsleepDeep,1
2023-07-31 04:16:08 -0400,2023-07-31 04:16:38 -0400,AsleepCore,1
2023-07-31 02:38:08 -0400,2023-07-31 04:16:38 -0400,InBed,0
2023-07-31 04:16:38 -0400,2023-07-31 04:17:38 -0400,Awake,0
2023-07-31 04:17:38 -0400,2023-07-31 04:22:08 -0400,AsleepCore,1
2023-07-31 04:17:38 -0400,2023-07-31 04:22:08 -0400,InBed,0
2023-07-31 04:22:08 -0400,2023-07-31 04:23:08 -0400,Awake,0
2023-07-31 04:23:08 -0400,2023-07-31 04:27:38 -0400,AsleepCore,1
2023-07-31 04:27:38 -0400,2023-07-31 04:34:38 -0400,AsleepREM,1
2023-07-31 04:23:08 -0400,2023-07-31 04:34:38 -0400,InBed,0
2023-07-31 04:34:38 -0400,2023-07-31 04:35:08 -0400,Awake,0
2023-07-31 04:35:08 -0400,2023-07-31 05:33:08 -0400,AsleepCore,1
2023-07-31 04:35:08 -0400,2023-07-31 05:33:08 -0400,InBed,0
2023-07-31 05:33:08 -0400,2023-07-31 05:37:08 -0400,Awake,0
2023-07-31 05:37:08 -0400,2023-07-31 05:38:08 -0400,AsleepCore,1
2023-07-31 05:37:08 -0400,2023-07-31 05:38:08 -0400,InBed,0
2023-07-31 05:38:08 -0400,2023-07-31 05:39:38 -0400,Awake,0
2023-07-31 05:39:38 -0400,2023-07-31 05:44:08 -0400,AsleepCore,1
2023-07-31 05:44:08 -0400,2023-07-31 05:45:08 -0400,AsleepREM,1
2023-07-31 05:39:38 -0400,2023-07-31 05:45:08 -0400,InBed,0
2023-07-31 05:45:08 -0400,2023-07-31 05:46:38 -0400,Awake,0
2023-07-31 05:46:38 -0400,2023-07-31 05:52:08 -0400,AsleepCore,1
2023-07-31 05:52:08 -0400,2023-07-31 06:20:08 -0400,AsleepREM,1
2023-07-31 06:20:08 -0400,2023-07-31 07:18:38 -0400,AsleepCore,1
2023-07-31 05:46:38 -0400,2023-07-31 07:18:38 -0400,InBed,0
2023-07-31 01:38:32 -0400,2023-07-31 07:40:27 -0400,InBed,0
2023-07-31 07:40:28 -0400,2023-07-31 07:40:34 -0400,InBed,0
2023-07-31 07:46:43 -0400,2023-07-31 07:47:52 -0400,InBed,0
2023-07-31 22:19:26 -0400,2023-07-31 23:24:23 -0400,InBed,0
2023-07-31 23:25:51 -0400,2023-07-31 23:27:40 -0400,InBed,0
2023-07-31 23:27:59 -0400,2023-07-31 23:36:12 -0400,InBed,0
2023-07-31 23:36:32 -0400,2023-07-31 23:43:35 -0400,InBed,0
2023-07-31 23:43:35 -0400,2023-07-31 23:45:56 -0400,InBed,0
2023-07-31 23:46:05 -0400,2023-08-01 00:02:07 -0400,InBed,0
2023-08-01 00:02:28 -0400,2023-08-01 00:35:49 -0400,InBed,0
2023-08-01 00:35:50 -0400,2023-08-01 00:35:51 -0400,InBed,0
2023-08-01 00:35:53 -0400,2023-08-01 00:35:54 -0400,InBed,0
2023-08-01 00:37:15 -0400,2023-08-01 00:44:57 -0400,InBed,0
2023-08-01 00:45:29 -0400,2023-08-01 00:45:31 -0400,InBed,0
2023-08-01 00:50:32 -0400,2023-08-01 00:59:46 -0400,InBed,0
2023-08-01 01:00:20 -0400,2023-08-01 01:54:01 -0400,InBed,0
2023-08-01 01:54:48 -0400,2023-08-01 02:19:23 -0400,InBed,0
2023-08-01 02:20:06 -0400,2023-08-01 03:10:12 -0400,InBed,0
2023-08-01 03:11:06 -0400,2023-08-01 07:56:59 -0400,InBed,0
2023-08-01 07:57:00 -0400,2023-08-01 07:57:03 -0400,InBed,0
2023-08-01 07:59:14 -0400,2023-08-01 08:00:02 -0400,InBed,0
2023-08-01 22:58:55 -0400,2023-08-01 23:00:53 -0400,InBed,0
2023-08-01 23:05:36 -0400,2023-08-01 23:09:03 -0400,InBed,0
2023-08-01 23:10:40 -0400,2023-08-01 23:26:40 -0400,InBed,0
2023-08-01 23:45:10 -0400,2023-08-02 00:03:18 -0400,InBed,0
2023-08-02 00:08:10 -0400,2023-08-02 00:17:23 -0400,InBed,0
2023-08-02 00:30:19 -0400,2023-08-02 00:31:51 -0400,InBed,0
2023-08-02 00:37:32 -0400,2023-08-02 00:39:21 -0400,InBed,0
2023-08-02 00:44:33 -0400,2023-08-02 00:51:51 -0400,InBed,0
2023-08-02 00:52:43 -0400,2023-08-02 00:52:47 -0400,InBed,0
2023-08-02 00:59:05 -0400,2023-08-02 01:02:44 -0400,InBed,0
2023-08-02 01:03:51 -0400,2023-08-02 01:25:36 -0400,InBed,0
2023-08-02 01:25:38 -0400,2023-08-02 01:25:41 -0400,InBed,0
2023-08-02 01:29:11 -0400,2023-08-02 01:32:16 -0400,InBed,0
2023-08-02 01:34:34 -0400,2023-08-02 01:35:12 -0400,InBed,0
2023-08-02 01:35:35 -0400,2023-08-02 01:36:13 -0400,InBed,0
2023-08-02 01:36:36 -0400,2023-08-02 02:03:07 -0400,InBed,0
2023-08-02 02:03:15 -0400,2023-08-02 07:39:50 -0400,InBed,0
2023-08-02 07:39:54 -0400,2023-08-02 07:39:57 -0400,InBed,0
2023-08-02 07:40:24 -0400,2023-08-02 07:40:33 -0400,InBed,0
2023-08-02 07:41:15 -0400,2023-08-02 07:48:18 -0400,InBed,0
2023-08-02 07:49:07 -0400,2023-08-02 07:53:26 -0400,InBed,0
2023-08-02 07:54:26 -0400,2023-08-02 07:57:57 -0400,InBed,0
2023-08-02 07:57:59 -0400,2023-08-02 07:58:00 -0400,InBed,0
2023-08-02 07:58:26 -0400,2023-08-02 08:00:02 -0400,InBed,0
2023-08-02 22:43:37 -0400,2023-08-02 23:01:34 -0400,InBed,0
2023-08-02 23:03:55 -0400,2023-08-02 23:33:54 -0400,InBed,0
2023-08-02 23:35:19 -0400,2023-08-02 23:37:58 -0400,InBed,0
2023-08-02 23:38:06 -0400,2023-08-02 23:41:45 -0400,InBed,0
2023-08-02 23:41:49 -0400,2023-08-02 23:41:50 -0400,InBed,0
2023-08-02 23:42:12 -0400,2023-08-02 23:53:34 -0400,InBed,0
2023-08-02 23:55:12 -0400,2023-08-03 00:11:07 -0400,InBed,0
2023-08-03 00:11:18 -0400,2023-08-03 00:15:00 -0400,InBed,0
2023-08-03 00:15:16 -0400,2023-08-03 00:21:14 -0400,InBed,0
2023-08-03 00:22:34 -0400,2023-08-03 00:48:00 -0400,InBed,0
2023-08-03 00:48:01 -0400,2023-08-03 00:48:02 -0400,InBed,0
2023-08-03 00:49:28 -0400,2023-08-03 00:51:29 -0400,InBed,0
2023-08-03 00:52:58 -0400,2023-08-03 01:35:55 -0400,InBed,0
2023-08-03 01:37:27 -0400,2023-08-03 01:56:20 -0400,InBed,0
2023-08-03 02:03:51 -0400,2023-08-03 02:10:51 -0400,AsleepCore,1
2023-08-03 02:03:51 -0400,2023-08-03 02:10:51 -0400,InBed,0
2023-08-03 02:10:51 -0400,2023-08-03 02:11:51 -0400,Awake,0
2023-08-03 02:11:51 -0400,2023-08-03 02:26:51 -0400,AsleepCore,1
2023-08-03 02:26:51 -0400,2023-08-03 02:59:21 -0400,AsleepDeep,1
2023-08-03 02:11:51 -0400,2023-08-03 02:59:21 -0400,InBed,0
2023-08-03 02:59:21 -0400,2023-08-03 03:00:21 -0400,Awake,0
2023-08-03 03:00:21 -0400,2023-08-03 03:58:51 -0400,AsleepCore,1
2023-08-03 03:00:21 -0400,2023-08-03 03:58:51 -0400,InBed,0
2023-08-03 03:58:51 -0400,2023-08-03 03:59:51 -0400,Awake,0
